currentTime,totalCpuUsage...,totalMemory,availableMemory,usedMemory,percentageMemory...,totalSwap,freeSwap,usedSwap,percentageSwap...,totalPartition,usedPartition,freePartition,percentagePartition...,total_IO_read,total_IO_write
2020-01-28 21:39:23.987125,0,3.62GB,3.17GB,242.58MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,19.91MB
2020-01-28 21:40:24.204351,0,3.62GB,3.17GB,242.52MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,20.18MB
2020-01-28 21:41:24.466600,0,3.62GB,3.17GB,241.10MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,20.58MB
2020-01-28 21:42:24.716355,0,3.62GB,3.17GB,243.51MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,20.86MB
2020-01-28 21:43:24.936330,0,3.62GB,3.17GB,242.85MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,21.09MB
2020-01-28 21:44:25.196354,0,3.62GB,3.17GB,242.16MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,21.34MB
2020-01-28 21:45:25.458642,0,3.62GB,3.17GB,241.59MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,21.60MB
2020-01-28 21:46:25.708332,0,3.62GB,3.17GB,243.98MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,21.78MB
2020-01-28 21:47:25.912356,0,3.62GB,3.17GB,243.34MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,22.03MB
2020-01-28 21:48:26.175958,0,3.62GB,3.17GB,242.48MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,22.32MB
2020-01-28 21:49:26.438347,0,3.62GB,3.17GB,241.86MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,22.52MB
2020-01-28 21:50:26.700363,0,3.62GB,3.17GB,244.26MB,12.5,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,22.73MB
2020-01-28 21:51:26.924327,0,3.62GB,3.17GB,243.50MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,22.92MB
2020-01-28 21:52:27.186710,0,3.62GB,3.17GB,242.79MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,23.19MB
2020-01-28 21:53:27.449711,0,3.62GB,3.17GB,242.16MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,23.41MB
2020-01-28 21:54:27.692345,0,3.62GB,3.17GB,242.36MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,23.59MB
2020-01-28 21:55:27.940342,0,3.62GB,3.17GB,244.76MB,12.5,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,23.80MB
2020-01-28 21:56:28.202698,0,3.62GB,3.17GB,243.21MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,24.04MB
2020-01-28 21:57:28.465376,0,3.62GB,3.17GB,242.39MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,24.30MB
2020-01-28 21:58:28.716369,0,3.62GB,3.17GB,241.90MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,24.46MB
2020-01-28 21:59:28.979085,0,3.62GB,3.17GB,241.70MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,24.55MB
2020-01-28 22:00:29.196700,0,3.62GB,3.17GB,241.46MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,24.71MB
2020-01-28 22:01:29.460281,0,3.62GB,3.17GB,241.14MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,24.87MB
2020-01-28 22:02:29.708343,0,3.62GB,3.17GB,243.54MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,25.08MB
2020-01-28 22:03:29.970719,0,3.62GB,3.17GB,242.80MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,25.27MB
2020-01-28 22:04:30.220342,0,3.62GB,3.17GB,242.21MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,25.57MB
2020-01-28 22:05:30.482767,0,3.62GB,3.17GB,241.43MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,25.86MB
2020-01-28 22:06:30.700329,0,3.62GB,3.17GB,243.85MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,26.09MB
2020-01-28 22:07:30.962600,0,3.62GB,3.17GB,243.07MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,26.30MB
2020-01-28 22:08:31.212351,0,3.62GB,3.17GB,242.54MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,26.51MB
2020-01-28 22:09:31.436387,9.1,3.62GB,3.17GB,241.88MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,26.72MB
2020-01-28 22:10:31.692361,0,3.62GB,3.17GB,244.22MB,12.5,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,26.93MB
2020-01-28 22:11:31.954695,0,3.62GB,3.17GB,243.47MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,27.16MB
2020-01-28 22:12:32.204359,0,3.62GB,3.17GB,242.80MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,27.37MB
2020-01-28 22:13:32.466693,0,3.62GB,3.17GB,242.15MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,27.61MB
2020-01-28 22:14:32.716337,0,3.62GB,3.17GB,241.33MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,27.81MB
2020-01-28 22:15:32.978582,0,3.62GB,3.17GB,243.73MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,28.02MB
2020-01-28 22:16:33.196344,0,3.62GB,3.17GB,242.92MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,28.23MB
2020-01-28 22:17:33.458663,0,3.62GB,3.17GB,242.26MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,28.48MB
2020-01-28 22:18:33.708355,0,3.62GB,3.17GB,241.64MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,28.68MB
2020-01-28 22:19:33.970662,0,3.62GB,3.17GB,244.47MB,12.5,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,28.90MB
2020-01-28 22:20:34.220381,0,3.62GB,3.17GB,243.28MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,29.14MB
2020-01-28 22:21:34.482802,0,3.62GB,3.17GB,242.51MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,29.35MB
2020-01-28 22:22:34.700385,0,3.62GB,3.17GB,241.87MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,29.58MB
2020-01-28 22:23:34.962640,0,3.62GB,3.17GB,242.47MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,29.78MB
2020-01-28 22:24:35.212343,0,3.62GB,3.17GB,243.55MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,29.97MB
2020-01-28 22:25:35.474676,0,3.62GB,3.17GB,242.88MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,30.23MB
2020-01-28 22:26:35.692395,0,3.62GB,3.17GB,242.26MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,30.42MB
2020-01-28 22:27:35.954785,0,3.62GB,3.17GB,241.48MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,30.66MB
2020-01-28 22:28:36.204389,0,3.62GB,3.17GB,243.86MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,30.83MB
2020-01-28 22:29:36.466841,0,3.62GB,3.17GB,243.20MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,31.05MB
2020-01-28 22:30:36.716359,9.1,3.62GB,3.17GB,242.56MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,31.47MB
2020-01-28 22:31:36.978781,0,3.62GB,3.17GB,241.86MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,31.70MB
2020-01-28 22:32:37.196365,0,3.62GB,3.17GB,241.16MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,31.93MB
2020-01-28 22:33:37.458791,0,3.62GB,3.17GB,243.59MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,32.17MB
2020-01-28 22:34:37.708401,0,3.62GB,3.17GB,242.94MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,32.34MB
2020-01-28 22:35:37.970825,0,3.62GB,3.17GB,242.28MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,32.56MB
2020-01-28 22:36:38.220335,0,3.62GB,3.17GB,241.49MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,32.77MB
2020-01-28 22:37:38.482733,0,3.62GB,3.17GB,243.89MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,32.98MB
2020-01-28 22:38:38.700408,0,3.62GB,3.17GB,243.22MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,33.19MB
2020-01-28 22:39:38.962965,0,3.62GB,3.17GB,242.36MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,33.37MB
2020-01-28 22:40:39.212356,0,3.62GB,3.17GB,241.82MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,33.65MB
2020-01-28 22:41:39.474860,0,3.62GB,3.17GB,244.07MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,33.88MB
2020-01-28 22:42:39.692371,0,3.62GB,3.17GB,243.43MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,34.07MB
2020-01-28 22:43:39.954851,0,3.62GB,3.17GB,242.75MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,34.28MB
2020-01-28 22:44:40.204446,0,3.62GB,3.17GB,242.09MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,34.49MB
2020-01-28 22:45:40.466960,0,3.62GB,3.17GB,241.44MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,34.71MB
2020-01-28 22:46:40.716349,0,3.62GB,3.17GB,243.74MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,34.93MB
2020-01-28 22:47:40.978834,0,3.62GB,3.17GB,243.13MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,35.14MB
2020-01-28 22:48:41.196392,0,3.62GB,3.17GB,242.40MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,35.36MB
2020-01-28 22:49:41.458895,0,3.62GB,3.17GB,241.74MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,35.57MB
2020-01-28 22:50:41.708386,0,3.62GB,3.17GB,244.03MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,35.79MB
2020-01-28 22:51:41.970787,0,3.62GB,3.17GB,243.38MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,36.00MB
2020-01-28 22:52:42.220365,0,3.62GB,3.17GB,242.59MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,36.20MB
2020-01-28 22:53:42.482687,0,3.62GB,3.17GB,241.67MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,36.61MB
2020-01-28 22:54:42.700337,0,3.62GB,3.17GB,241.23MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,36.84MB
2020-01-28 22:55:42.962622,0,3.62GB,3.17GB,243.64MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,37.05MB
2020-01-28 22:56:43.212366,0,3.62GB,3.17GB,242.98MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,37.26MB
2020-01-28 22:57:43.474635,0,3.62GB,3.17GB,242.32MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,37.48MB
2020-01-28 22:58:43.692344,0,3.62GB,3.17GB,241.66MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,37.67MB
2020-01-28 22:59:43.954588,0,3.62GB,3.17GB,243.98MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,37.91MB
2020-01-28 23:00:44.204341,0,3.62GB,3.17GB,243.34MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,38.17MB
2020-01-28 23:01:44.466638,0,3.62GB,3.17GB,242.64MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,38.35MB
2020-01-28 23:02:44.716337,0,3.62GB,3.17GB,241.86MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,38.59MB
2020-01-28 23:03:44.978586,0,3.62GB,3.17GB,241.24MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,38.79MB
2020-01-28 23:04:45.196342,0,3.62GB,3.17GB,243.66MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,38.99MB
2020-01-28 23:05:45.458566,0,3.62GB,3.17GB,242.95MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,39.27MB
2020-01-28 23:06:45.708333,0,3.62GB,3.17GB,242.17MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,39.45MB
2020-01-28 23:07:45.970607,0,3.62GB,3.17GB,241.53MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,39.66MB
2020-01-28 23:08:46.220365,9.1,3.62GB,3.17GB,243.93MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,39.94MB
2020-01-28 23:09:46.482644,0,3.62GB,3.17GB,243.13MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,40.12MB
2020-01-28 23:10:46.700357,0,3.62GB,3.17GB,242.46MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,40.32MB
2020-01-28 23:11:46.962632,0,3.62GB,3.17GB,241.68MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,40.54MB
2020-01-28 23:12:47.212366,0,3.62GB,3.17GB,244.08MB,12.5,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,40.75MB
2020-01-28 23:13:47.416335,0,3.62GB,3.17GB,243.40MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,40.99MB
2020-01-28 23:14:47.678784,0,3.62GB,3.17GB,242.77MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,41.15MB
2020-01-28 23:15:47.941653,0,3.62GB,3.17GB,241.99MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,41.37MB
2020-01-28 23:16:48.204052,0,3.62GB,3.17GB,241.35MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,41.57MB
2020-01-28 23:17:48.436302,0,3.62GB,3.17GB,243.73MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,41.86MB
2020-01-28 23:18:48.676353,0,3.62GB,3.17GB,243.10MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,42.07MB
2020-01-28 23:19:48.926072,0,3.62GB,3.17GB,242.32MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,42.29MB
2020-01-28 23:20:49.188507,0,3.62GB,3.17GB,241.70MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,42.54MB
2020-01-28 23:21:49.448275,0,3.62GB,3.17GB,244.03MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,42.77MB
2020-01-28 23:22:49.708344,0,3.62GB,3.17GB,243.25MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,43.20MB
2020-01-28 23:23:49.970575,0,3.62GB,3.17GB,242.59MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,43.42MB
2020-01-28 23:24:50.220363,0,3.62GB,3.17GB,242.04MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,43.65MB
2020-01-28 23:25:50.482635,0,3.62GB,3.17GB,241.38MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,43.88MB
2020-01-28 23:26:50.700353,0,3.62GB,3.17GB,243.77MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,44.08MB
2020-01-28 23:27:50.962609,0,3.62GB,3.17GB,243.12MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,44.29MB
2020-01-28 23:28:51.212350,9.1,3.62GB,3.17GB,242.37MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,44.51MB
2020-01-28 23:29:51.424315,0,3.62GB,3.17GB,241.68MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,44.73MB
2020-01-28 23:30:51.686748,0,3.62GB,3.17GB,244.01MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,44.96MB
2020-01-28 23:31:51.949606,0,3.62GB,3.17GB,243.15MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,45.22MB
2020-01-28 23:32:52.204371,0,3.62GB,3.17GB,242.42MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,45.49MB
2020-01-28 23:33:52.466603,0,3.62GB,3.17GB,241.79MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,45.79MB
2020-01-28 23:34:52.716385,0,3.62GB,3.17GB,244.05MB,12.5,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,45.99MB
2020-01-28 23:35:52.978700,0,3.62GB,3.17GB,243.39MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,46.26MB
2020-01-28 23:36:53.196358,0,3.62GB,3.17GB,242.61MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,46.48MB
2020-01-28 23:37:53.458736,0,3.62GB,3.17GB,241.89MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,46.74MB
2020-01-28 23:38:53.708350,0,3.62GB,3.17GB,241.19MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,46.97MB
2020-01-28 23:39:53.968317,0,3.62GB,3.17GB,243.57MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,47.24MB
2020-01-28 23:40:54.220357,0,3.62GB,3.17GB,242.79MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,47.51MB
2020-01-28 23:41:54.482803,0,3.62GB,3.17GB,242.09MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,47.75MB
2020-01-28 23:42:54.688366,0,3.62GB,3.17GB,242.15MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,48.02MB
2020-01-28 23:43:54.950634,0,3.62GB,3.17GB,243.74MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,48.23MB
2020-01-28 23:44:55.212351,0,3.62GB,3.17GB,243.08MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,48.50MB
2020-01-28 23:45:55.415656,10,3.62GB,3.17GB,242.36MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,48.70MB
2020-01-28 23:46:55.632349,0,3.62GB,3.17GB,241.61MB,12.4,0.00B,0.00B,0.00B,0,9.78GB,5.39GB,3.88GB,58.1,292.33MB,49.14MB
